periodo,fecha,Año,DimPD,Dolarizacion,IPD,IPD_proy,EMBI,DXY,IPC,BVL,Adopcion,DPS,MCS,DVS,CRS,DSS,PIS,IGS,DRIFT_T,DRIFT_R,DRIFT,Régimen
Ene.2018,,,0.4223859684982221,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,16.26438657185058,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,10.585737995190856,,,Sin datos
Ene.2018,,,0.4134790853146477,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,7.078735906188616,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,6.91147772892607,,,Sin datos
Ene.2018,,,0.44175099834227277,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,36.23550279863647,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,18.57418448590521,,,Sin datos
Ene.2018,,,0.454539970701834,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,49.424744202899845,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,23.849881047610562,,,Sin datos
Ene.2018,,,0.4477584390273013,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,42.43096426254355,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,21.052369071468043,,,Sin datos
Ene.2018,,,0.4641864020349543,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,59.37308938382094,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,27.829219119979,,,Sin datos
Ene.2018,,,0.4588393410928658,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,53.8586762170907,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,25.623453853286904,,,Sin datos
Ene.2018,,,0.4643389279939071,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,59.53038909770615,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,27.892139005533085,,,Sin datos
Ene.2018,,,0.46157198759381357,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,56.67684904288235,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,26.750722983603566,,,Sin datos
Ene.2018,,,0.4697717188543576,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,65.13321535636075,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,30.133269508994925,,,Sin datos
Ene.2018,,,0.46224889522473,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,57.37494251759928,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,27.029960373490336,,,Sin datos
Ene.2018,,,0.4650806437537267,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,60.29531906506933,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,28.198110992478355,,,Sin datos
Ene.2018,,,0.46431117027158414,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,59.50176261465053,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,27.880688412310835,,,Sin datos
Ene.2018,,,0.46372146015332816,31.7527198723584,0.127417107488591,False,69767.93531141,,116.608695652174,2327.157,58.044,58.89359575889843,1.8726523760602305,16.654612080132658,1.2149991162369638,,6.063744064659299,71.60632642325959,27.637421670009996,,,Sin datos
